time,altitude,velocity,acceleration
7.64,362.671,99.6281,15.4864
7.65,363.669,99.783,15.4962
7.66,364.669,99.9381,15.5061
7.67,365.67,100.093,15.5159
7.68,366.672,100.249,15.5258
7.69,367.676,100.404,15.5356
7.7,368.682,100.559,15.5455
7.71,369.689,100.715,15.5554
7.72,370.698,100.871,15.5654
7.73,371.708,101.026,15.5753
7.74,372.72,101.182,15.5853
7.75,373.733,101.338,15.5953
7.76,374.748,101.494,15.6052
7.77,375.764,101.65,15.6153
7.78,376.782,101.807,15.6253
7.79,377.802,101.963,15.6353
7.8,378.823,102.119,15.6454
7.81,379.846,102.276,15.6555
7.82,380.87,102.433,15.6656
7.83,381.896,102.589,15.6757
7.84,382.924,102.746,15.6858
7.85,383.953,102.903,15.696
7.86,384.983,103.06,15.7062
7.87,386.016,103.217,15.7163
7.88,387.049,103.375,15.7266
7.89,388.085,103.532,15.7368
7.9,389.122,103.689,15.747
7.91,390.16,103.847,15.7573
7.92,391.2,104.005,15.7676
7.93,392.242,104.162,15.7778
7.94,393.285,104.32,15.7882
7.95,394.33,104.478,15.7985
7.96,395.376,104.636,15.8088
7.97,396.424,104.795,15.8192
7.98,397.473,104.953,15.8296
7.99,398.525,105.111,15.84
8,399.577,105.27,15.8504
8.01,400.632,105.428,15.8609
8.02,401.687,105.587,15.8713
8.03,402.745,105.746,15.8818
8.04,403.804,105.905,15.8923
8.05,404.865,106.064,15.9028
8.06,405.927,106.223,15.9133
8.07,406.991,106.382,15.9239
8.08,408.056,106.542,15.9344
8.09,409.123,106.701,15.945
8.1,410.192,106.861,15.9556
8.11,411.262,107.02,15.9662
8.12,412.334,107.18,15.9769
8.13,413.407,107.34,15.9875
8.14,414.482,107.5,15.9982
8.15,415.559,107.66,16.0089
8.16,416.637,107.82,16.0196
8.17,417.717,107.981,16.0303
8.18,418.798,108.141,16.0411
8.19,419.881,108.301,16.0519
8.2,420.966,108.462,16.0626
8.21,422.052,108.623,16.0734
8.22,423.14,108.784,16.0843
8.23,424.229,108.945,16.0951
8.24,425.32,109.106,16.106
8.25,426.413,109.267,16.1169
8.26,427.507,109.428,16.1278
8.27,428.603,109.59,16.1387
8.28,429.701,109.751,16.1496
8.29,430.8,109.913,16.1606
8.3,431.901,110.074,16.1715
8.31,433.003,110.236,16.1825
8.32,434.107,110.398,16.1935
8.33,435.212,110.56,16.2046
8.34,436.32,110.722,16.2156
8.35,437.429,110.885,16.2267
8.36,438.539,111.047,16.2378
8.37,439.651,111.209,16.2489
8.38,440.765,111.372,16.26
8.39,441.88,111.535,16.2712
8.4,442.997,111.698,16.2823
8.41,444.116,111.86,16.2935
8.42,445.236,112.024,16.3047
8.43,446.358,112.187,16.3159
8.44,447.481,112.35,16.3272
8.45,448.606,112.513,16.3384
8.46,449.733,112.677,16.3497
8.47,450.862,112.84,16.361
8.48,451.992,113.004,16.3723
8.49,453.123,113.168,16.3837
8.5,454.257,113.332,16.395
8.51,455.392,113.496,16.4064
8.52,456.528,113.66,16.4178
8.53,457.667,113.825,16.4292
8.54,458.806,113.989,16.4407
8.55,459.948,114.153,16.4521
8.56,461.091,114.318,16.4636
8.57,462.236,114.483,16.4751
8.58,463.382,114.648,16.4866
8.59,464.531,114.813,16.4981
8.6,465.68,114.978,16.5097
8.61,466.832,115.143,16.5213
8.62,467.985,115.308,16.5329
8.63,469.14,115.474,16.5445
8.64,470.296,115.639,16.5561
8.65,471.454,115.805,16.5678
8.66,472.614,115.971,16.5795
8.67,473.775,116.137,16.5912
8.68,474.938,116.303,16.6029
8.69,476.103,116.469,16.6146
8.7,477.269,116.635,16.6264
8.71,478.437,116.802,16.6381
8.72,479.607,116.968,16.6499
8.73,480.778,117.135,16.6618
8.74,481.951,117.301,16.6736
8.75,483.126,117.468,16.6854
8.76,484.302,117.635,16.6973
8.77,485.48,117.802,16.7092
8.78,486.66,117.97,16.7211
8.79,487.841,118.137,16.7331
8.8,489.024,118.304,16.745
8.81,490.209,118.472,16.757
8.82,491.396,118.64,16.769
8.83,492.584,118.807,16.781
8.84,493.773,118.975,16.7931
8.85,494.965,119.143,16.8051
8.86,496.158,119.312,16.8172
8.87,497.353,119.48,16.8293
8.88,498.549,119.648,16.8415
8.89,499.747,119.817,16.8536
8.9,500.947,119.985,16.8658
8.91,502.149,120.154,16.878
8.92,503.352,120.323,16.8902
8.93,504.557,120.492,16.9024
8.94,505.763,120.661,16.9146
8.95,506.972,120.831,16.9269
8.96,508.182,121,16.9392
8.97,509.393,121.169,16.9515
8.98,510.607,121.339,16.9639
8.99,511.822,121.509,16.9762
9,513.039,121.679,16.9886
9.01,514.257,121.849,17.001
9.02,515.477,122.019,17.0134
9.03,516.699,122.189,17.0259
9.04,517.923,122.36,17.0383
9.05,519.148,122.53,17.0508
9.06,520.375,122.701,17.0633
9.07,521.604,122.871,17.0758
9.08,522.834,123.042,17.0884
9.09,524.066,123.213,17.101
9.1,525.3,123.384,17.1135
9.11,526.536,123.556,17.1262
9.12,527.773,123.727,17.1388
9.13,529.012,123.899,17.1514
9.14,530.253,124.07,17.1641
9.15,531.495,124.242,17.1768
9.16,532.739,124.414,17.1895
9.17,533.985,124.586,17.2023
9.18,535.233,124.758,17.2151
9.19,536.482,124.93,17.2278
9.2,537.733,125.103,17.2407
9.21,538.986,125.275,17.2535
9.22,540.24,125.448,17.2663
9.23,541.497,125.621,17.2792
9.24,542.755,125.794,17.2921
9.25,544.014,125.967,17.305
9.26,545.276,126.14,17.318
9.27,546.539,126.313,17.3309
9.28,547.804,126.487,17.3439
9.29,549.07,126.66,17.3569
9.3,550.339,126.834,17.37
9.31,551.609,127.008,17.383
9.32,552.88,127.182,17.3961
9.33,554.154,127.356,17.4092
9.34,555.429,127.53,17.4223
9.35,556.706,127.704,17.4355
9.36,557.985,127.879,17.4486
9.37,559.266,128.053,17.4618
9.38,560.548,128.228,17.475
9.39,561.832,128.403,17.4883
9.4,563.118,128.578,17.5015
9.41,564.405,128.753,17.5148
9.42,565.695,128.929,17.5281
9.43,566.986,129.104,17.5414
9.44,568.278,129.28,17.5548
9.45,569.573,129.455,17.5681
9.46,570.869,129.631,17.5815
9.47,572.167,129.807,17.5949
9.48,573.467,129.983,17.6084
9.49,574.769,130.159,17.6218
9.5,576.072,130.336,17.6353
9.51,577.377,130.512,17.6488
9.52,578.684,130.689,17.6624
9.53,579.993,130.866,17.6759
9.54,581.303,131.042,17.6895
9.55,582.615,131.219,17.7031
9.56,583.929,131.397,17.7167
9.57,585.245,131.574,17.7304
9.58,586.563,131.751,17.744
9.59,587.882,131.929,17.7577
9.6,589.203,132.107,17.7715
9.61,590.526,132.284,17.7852
9.62,591.85,132.462,17.799
9.63,593.177,132.641,17.8128
9.64,594.505,132.819,17.8266
9.65,595.835,132.997,17.8404
9.66,597.167,133.176,17.8543
9.67,598.5,133.354,17.8682
9.68,599.836,133.533,17.8821
9.69,601.173,133.712,17.896
9.7,602.512,133.891,17.91
9.71,603.852,134.071,17.9239
9.72,605.195,134.25,17.9379
9.73,606.539,134.43,17.952
9.74,607.885,134.609,17.966
9.75,609.233,134.789,17.9801
9.76,610.583,134.969,17.9942
9.77,611.934,135.149,18.0083
9.78,613.288,135.329,18.0225
9.79,614.643,135.51,18.0366
9.8,616,135.69,18.0508
9.81,617.358,135.871,18.0651
9.82,618.719,136.052,18.0793
9.83,620.081,136.232,18.0936
9.84,621.445,136.414,18.1079
9.85,622.811,136.595,18.1222
9.86,624.179,136.776,18.1365
9.87,625.549,136.958,18.1509
9.88,626.92,137.139,18.1653
9.89,628.293,137.321,18.1797
9.9,629.668,137.503,18.1942
9.91,631.045,137.685,18.2086
9.92,632.424,137.867,18.2231
9.93,633.804,138.05,18.2376
9.94,635.187,138.232,18.2522
9.95,636.571,138.415,18.2667
9.96,637.957,138.598,18.2813
9.97,639.345,138.781,18.296
9.98,640.734,138.964,18.3106
9.99,642.126,139.147,18.3253
10,643.519,139.33,18.34
10.01,644.914,139.514,18.3547
10.02,646.311,139.698,18.3694
10.03,647.71,139.882,18.3842
10.04,649.111,140.066,18.399
10.05,650.513,140.25,18.4138
10.06,651.917,140.434,18.4287
10.07,653.324,140.618,18.4435
10.08,654.732,140.803,18.4584
10.09,656.141,140.988,18.4733
10.1,657.553,141.173,18.4883
10.11,658.967,141.358,18.5033
10.12,660.382,141.543,18.5183
10.13,661.799,141.728,18.5333
10.14,663.219,141.914,18.5483
10.15,664.64,142.099,18.5634
10.16,666.062,142.285,18.5785
10.17,667.487,142.471,18.5937
10.18,668.914,142.657,18.6088
10.19,670.342,142.843,18.624
10.2,671.772,143.03,18.6392
10.21,673.205,143.216,18.6544
10.22,674.639,143.403,18.6697
10.23,676.075,143.59,18.685
10.24,677.512,143.777,18.7003
10.25,678.952,143.964,18.7156
10.26,680.393,144.151,18.731
10.27,681.837,144.339,18.7464
10.28,683.282,144.526,18.7618
10.29,684.729,144.714,18.7772
10.3,686.178,144.902,18.7927
10.31,687.629,145.09,18.8082
10.32,689.082,145.278,18.8237
10.33,690.537,145.467,18.8393
10.34,691.993,145.655,18.8549
10.35,693.452,145.844,18.8705
10.36,694.912,146.033,18.8861
10.37,696.374,146.222,18.9018
10.38,697.838,146.411,18.9174
10.39,699.304,146.6,18.9332
10.4,700.772,146.79,18.9489
10.41,702.242,146.98,18.9647
10.42,703.714,147.169,18.9805
10.43,705.187,147.359,18.9963
10.44,706.663,147.549,19.0121
10.45,708.14,147.74,19.028
10.46,709.619,147.93,19.0439
10.47,711.101,148.121,19.0598
10.48,712.584,148.311,19.0758
10.49,714.069,148.502,19.0918
10.5,715.556,148.693,19.1078
10.51,717.045,148.885,19.1238
10.52,718.535,149.076,19.1399
10.53,720.028,149.268,19.156
10.54,721.523,149.459,19.1721
10.55,723.019,149.651,19.1883
10.56,724.518,149.843,19.2045
10.57,726.018,150.036,19.2207
10.58,727.52,150.228,19.2369
10.59,729.024,150.42,19.2532
10.6,730.531,150.613,19.2695
10.61,732.039,150.806,19.2858
10.62,733.549,150.999,19.3021
10.63,735.061,151.192,19.3185
10.64,736.574,151.386,19.3349
10.65,738.09,151.579,19.3513
10.66,739.608,151.773,19.3678
10.67,741.128,151.967,19.3843
10.68,742.649,152.161,19.4008
10.69,744.173,152.355,19.4174
10.7,745.698,152.549,19.4339
10.71,747.226,152.744,19.4505
10.72,748.755,152.938,19.4672
10.73,750.286,153.133,19.4838
10.74,751.82,153.328,19.5005
10.75,753.355,153.523,19.5172
10.76,754.892,153.719,19.534
10.77,756.431,153.914,19.5508
10.78,757.972,154.11,19.5676
10.79,759.515,154.306,19.5844
10.8,761.06,154.502,19.6013
10.81,762.607,154.698,19.6182
10.82,764.156,154.894,19.6351
10.83,765.707,155.091,19.652
10.84,767.26,155.287,19.669
10.85,768.815,155.484,19.686
10.86,770.372,155.681,19.7031
10.87,771.931,155.879,19.7201
10.88,773.491,156.076,19.7372
10.89,775.054,156.273,19.7544
10.9,776.619,156.471,19.7715
10.91,778.185,156.669,19.7887
10.92,779.754,156.867,19.8059
10.93,781.325,157.065,19.8232
10.94,782.897,157.264,19.8405
10.95,784.472,157.462,19.8578
10.96,786.049,157.661,19.8751
10.97,787.627,157.86,19.8925
10.98,789.208,158.059,19.9099
10.99,790.79,158.258,19.9273
11,792.375,158.458,19.9448
11.01,793.962,158.657,19.9622
11.02,795.55,158.857,19.9798
11.03,797.141,159.057,19.9973
11.04,798.733,159.257,20.0149
11.05,800.328,159.458,20.0325
11.06,801.924,159.658,20.0501
11.07,803.523,159.859,20.0678
11.08,805.124,160.06,20.0855
11.09,806.726,160.261,20.1032
11.1,808.331,160.462,20.121
11.11,809.937,160.663,20.1388
11.12,811.546,160.865,20.1566
11.13,813.157,161.067,20.1745
11.14,814.769,161.269,20.1924
11.15,816.384,161.471,20.2103
11.16,818.001,161.673,20.2282
11.17,819.62,161.875,20.2462
11.18,821.24,162.078,20.2642
11.19,822.863,162.281,20.2823
11.2,824.488,162.484,20.3004
11.21,826.115,162.687,20.3185
11.22,827.744,162.89,20.3366
11.23,829.375,163.094,20.3548
11.24,831.008,163.298,20.373
11.25,832.643,163.502,20.3912
11.26,834.28,163.706,20.4095
11.27,835.919,163.91,20.4278
11.28,837.56,164.114,20.4461
11.29,839.203,164.319,20.4644
11.3,840.849,164.524,20.4828
11.31,842.496,164.729,20.5013
11.32,844.145,164.934,20.5197
11.33,845.797,165.14,20.5382
11.34,847.45,165.345,20.5567
11.35,849.106,165.551,20.5753
11.36,850.763,165.757,20.5939
11.37,852.423,165.963,20.6125
11.38,854.084,166.169,20.6311
11.39,855.748,166.376,20.6498
11.4,857.414,166.582,20.6685
11.41,859.082,166.789,20.6873
11.42,860.752,166.996,20.7061
11.43,862.424,167.204,20.7249
11.44,864.098,167.411,20.7437
11.45,865.774,167.619,20.7626
11.46,867.452,167.826,20.7815
11.47,869.133,168.034,20.8005
11.48,870.815,168.243,20.8194
11.49,872.5,168.451,20.8384
11.5,874.186,168.66,20.8575
11.51,875.875,168.868,20.8766
11.52,877.566,169.077,20.8957
11.53,879.259,169.286,20.9148
11.54,880.954,169.496,20.934
11.55,882.651,169.705,20.9532
11.56,884.35,169.915,20.9724
11.57,886.051,170.125,20.9917
11.58,887.754,170.335,21.011
11.59,889.46,170.545,21.0304
11.6,891.167,170.756,21.0498
11.61,892.877,170.967,21.0692
11.62,894.589,171.177,21.0886
11.63,896.303,171.389,21.1081
11.64,898.019,171.6,21.1276
11.65,899.737,171.811,21.1472
11.66,901.457,172.023,21.1668
11.67,903.179,172.235,21.1864
11.68,904.904,172.447,21.206
11.69,906.63,172.659,21.2257
11.7,908.359,172.872,21.2454
11.71,910.09,173.084,21.2652
11.72,911.823,173.297,21.285
11.73,913.558,173.51,21.3048
11.74,915.295,173.723,21.3247
11.75,917.035,173.937,21.3446
11.76,918.776,174.151,21.3645
11.77,920.52,174.364,21.3844
11.78,922.266,174.578,21.4044
11.79,924.014,174.793,21.4245
11.8,925.764,175.007,21.4446
11.81,927.516,175.222,21.4647
11.82,929.27,175.437,21.4848
11.83,931.027,175.652,21.505
11.84,932.785,175.867,21.5252
11.85,934.546,176.082,21.5454
11.86,936.309,176.298,21.5657
11.87,938.074,176.514,21.586
11.88,939.842,176.73,21.6064
11.89,941.611,176.946,21.6268
11.9,943.383,177.163,21.6472
11.91,945.157,177.379,21.6677
11.92,946.932,177.596,21.6882
11.93,948.711,177.813,21.7087
11.94,950.491,178.031,21.7293
11.95,952.273,178.248,21.7499
11.96,954.058,178.466,21.7705
11.97,955.845,178.684,21.7912
11.98,957.634,178.902,21.8119
11.99,959.425,179.12,21.8326
12,961.219,179.339,21.8534
12.01,963.014,179.557,21.8743
12.02,964.812,179.776,21.8951
12.03,966.612,179.996,21.916
12.04,968.414,180.215,21.937
12.05,970.218,180.434,21.9579
12.06,972.025,180.654,21.9789
12.07,973.834,180.874,22
12.08,975.645,181.094,22.0211
12.09,977.458,181.315,22.0422
12.1,979.273,181.536,22.0633
12.11,981.091,181.756,22.0845
12.12,982.91,181.977,22.1058
12.13,984.732,182.199,22.127
12.14,986.557,182.42,22.1483
12.15,988.383,182.642,22.1697
12.16,990.212,182.864,22.1911
12.17,992.042,183.086,22.2125
12.18,993.876,183.308,22.2339
12.19,995.711,183.531,22.2554
12.2,997.548,183.754,22.277
12.21,999.388,183.977,22.2985
12.22,1001.23,184.2,22.3201
12.23,1003.07,184.423,22.3418
12.24,1004.92,184.647,22.3635
12.25,1006.77,184.871,22.3852
12.26,1008.62,185.095,22.407
12.27,1010.47,185.319,22.4288
12.28,1012.33,185.544,22.4506
12.29,1014.19,185.768,22.4725
12.3,1016.05,185.993,22.4944
12.31,1017.91,186.218,22.5164
12.32,1019.77,186.444,22.5384
12.33,1021.64,186.669,22.5604
12.34,1023.51,186.895,22.5825
12.35,1025.38,187.121,22.6046
12.36,1027.25,187.348,22.6267
12.37,1029.13,187.574,22.6489
12.38,1031.01,187.801,22.6711
12.39,1032.89,188.028,22.6934
12.4,1034.77,188.255,22.7157
12.41,1036.66,188.482,22.7381
12.42,1038.54,188.71,22.7605
12.43,1040.43,188.938,22.7829
12.44,1042.32,189.166,22.8053
12.45,1044.22,189.394,22.8279
12.46,1046.11,189.622,22.8504
12.47,1048.01,189.851,22.873
12.48,1049.91,190.08,22.8956
12.49,1051.82,190.309,22.9183
12.5,1053.72,190.539,22.941
12.51,1055.63,190.768,22.9637
12.52,1057.54,190.998,22.9865
12.53,1059.45,191.228,23.0094
12.54,1061.37,191.459,23.0322
12.55,1063.28,191.689,23.0551
12.56,1065.2,191.92,23.0781
12.57,1067.12,192.151,23.1011
12.58,1069.05,192.382,23.1241
12.59,1070.97,192.614,23.1472
12.6,1072.9,192.845,23.1703
12.61,1074.83,193.077,23.1935
12.62,1076.77,193.31,23.2167
12.63,1078.7,193.542,23.2399
12.64,1080.64,193.775,23.2632
12.65,1082.58,194.007,23.2865
12.66,1084.52,194.241,23.3099
12.67,1086.47,194.474,23.3333
12.68,1088.41,194.707,23.3567
12.69,1090.36,194.941,23.3802
12.7,1092.31,195.175,23.4037
12.71,1094.27,195.41,23.4273
12.72,1096.22,195.644,23.4509
12.73,1098.18,195.879,23.4746
12.74,1100.14,196.114,23.4983
12.75,1102.11,196.349,23.522
12.76,1104.07,196.584,23.5458
12.77,1106.04,196.82,23.5696
12.78,1108.01,197.056,23.5935
12.79,1109.99,197.292,23.6174
12.8,1111.96,197.529,23.6414
12.81,1113.94,197.765,23.6654
12.82,1115.92,198.002,23.6894
12.83,1117.9,198.239,23.7135
12.84,1119.89,198.477,23.7376
12.85,1121.87,198.714,23.7618
12.86,1123.86,198.952,23.786
12.87,1125.85,199.19,23.8103
12.88,1127.85,199.429,23.8346
12.89,1129.85,199.667,23.8589
12.9,1131.84,199.906,23.8833
12.91,1133.85,200.145,23.9077
12.92,1135.85,200.384,23.9322
12.93,1137.86,200.624,23.9567
12.94,1139.86,200.864,23.9813
12.95,1141.88,201.104,24.0059
12.96,1143.89,201.344,24.0305
12.97,1145.9,201.585,24.0552
12.98,1147.92,201.826,24.08
12.99,1149.94,202.067,24.1047
13,1151.97,202.308,24.1296
13.01,1153.99,202.549,24.1544
13.02,1156.02,202.791,24.1794
13.03,1158.05,203.033,24.2043
13.04,1160.08,203.276,24.2293
13.05,1162.12,203.518,24.2544
13.06,1164.16,203.761,24.2795
13.07,1166.2,204.004,24.3046
13.08,1168.24,204.247,24.3298
13.09,1170.28,204.491,24.355
13.1,1172.33,204.735,24.3803
13.11,1174.38,204.979,24.4056
13.12,1176.43,205.223,24.431
13.13,1178.49,205.468,24.4564
13.14,1180.54,205.712,24.4819
13.15,1182.6,205.957,24.5074
13.16,1184.67,206.203,24.533
13.17,1186.73,206.448,24.5586
13.18,1188.8,206.694,24.5842
13.19,1190.87,206.94,24.6099
13.2,1192.94,207.187,24.6356
13.21,1195.01,207.433,24.6614
13.22,1197.09,207.68,24.6872
13.23,1199.17,207.927,24.7131
13.24,1201.25,208.175,24.739
13.25,1203.34,208.422,24.765
13.26,1205.42,208.67,24.791
13.27,1207.51,208.918,24.8171
13.28,1209.6,209.167,24.8432
13.29,1211.7,209.416,24.8694
13.3,1213.79,209.664,24.8956
13.31,1215.89,209.914,24.9218
13.32,1217.99,210.163,24.9481
13.33,1220.1,210.413,24.9745
13.34,1222.21,210.663,25.0009
13.35,1224.31,210.913,25.0273
13.36,1226.43,211.164,25.0538
13.37,1228.54,211.415,25.0804
13.38,1230.66,211.666,25.1069
13.39,1232.78,211.917,25.1336
13.4,1234.9,212.169,25.1603
13.41,1237.02,212.42,25.187
13.42,1239.15,212.673,25.2138
13.43,1241.28,212.925,25.2406
13.44,1243.41,213.178,25.2675
13.45,1245.54,213.431,25.2944
13.46,1247.68,213.684,25.3214
13.47,1249.82,213.937,25.3484
13.48,1251.96,214.191,25.3755
13.49,1254.11,214.445,25.4026
13.5,1256.25,214.699,25.4298
13.51,1258.4,214.954,25.457
13.52,1260.56,215.209,25.4843
13.53,1262.71,215.464,25.5116
13.54,1264.87,215.719,25.539
13.55,1267.03,215.975,25.5664
13.56,1269.19,216.231,25.5939
13.57,1271.35,216.487,25.6214
13.58,1273.52,216.744,25.649
13.59,1275.69,217,25.6766
13.6,1277.86,217.257,25.7043
13.61,1280.04,217.515,25.732
13.62,1282.22,217.772,25.7597
13.63,1284.4,218.03,25.7876
13.64,1286.58,218.288,25.8154
13.65,1288.77,218.547,25.8434
13.66,1290.95,218.805,25.8713
13.67,1293.14,219.064,25.8994
13.68,1295.34,219.324,25.9274
13.69,1297.53,219.583,25.9556
13.7,1299.73,219.843,25.9838
13.71,1301.93,220.103,26.012
13.72,1304.14,220.364,26.0403
13.73,1306.34,220.624,26.0686
13.74,1308.55,220.885,26.097
13.75,1310.76,221.147,26.1254
13.76,1312.98,221.408,26.1539
13.77,1315.19,221.67,26.1825
13.78,1317.41,221.932,26.2111
13.79,1319.64,222.194,26.2397
13.8,1321.86,222.457,26.2684
13.81,1324.09,222.72,26.2972
13.82,1326.32,222.983,26.326
13.83,1328.55,223.247,26.3548
13.84,1330.78,223.511,26.3837
13.85,1333.02,223.775,26.4127
13.86,1335.26,224.039,26.4417
13.87,1337.51,224.304,26.4708
13.88,1339.75,224.569,26.4999
13.89,1342,224.834,26.5291
13.9,1344.25,225.1,26.5583
13.91,1346.5,225.366,26.5876
13.92,1348.76,225.632,26.6169
13.93,1351.02,225.898,26.6463
13.94,1353.28,226.165,26.6758
13.95,1355.55,226.432,26.7053
13.96,1357.81,226.7,26.7348
13.97,1360.08,226.967,26.7644
13.98,1362.35,227.235,26.7941
13.99,1364.63,227.503,26.8238
14,1366.91,227.772,26.8536
14.01,1369.19,228.041,26.8834
14.02,1371.47,228.31,26.9133
14.03,1373.76,228.579,26.9432
14.04,1376.04,228.849,26.9732
14.05,1378.34,229.119,27.0033
14.06,1380.63,229.389,27.0334
14.07,1382.93,229.66,27.0635
14.08,1385.23,229.931,27.0937
14.09,1387.53,230.202,27.124
14.1,1389.83,230.474,27.1543
14.11,1392.14,230.746,27.1847
14.12,1394.45,231.018,27.2152
14.13,1396.76,231.29,27.2456
14.14,1399.08,231.563,27.2762
14.15,1401.4,231.836,27.3068
14.16,1403.72,232.109,27.3375
14.17,1406.04,232.383,27.3682
14.18,1408.37,232.657,27.399
14.19,1410.7,232.931,27.4298
14.2,1413.03,233.206,27.4607
14.21,1415.36,233.481,27.4916
14.22,1417.7,233.756,27.5226
14.23,1420.04,234.032,27.5537
14.24,1422.39,234.308,27.5848
14.25,1424.73,234.584,27.616
14.26,1427.08,234.86,27.6472
14.27,1429.43,235.137,27.6785
14.28,1431.79,235.414,27.7099
14.29,1434.14,235.691,27.7413
14.3,1436.5,235.969,27.7727
14.31,1438.86,236.247,27.8043
14.32,1441.23,236.526,27.8358
14.33,1443.6,236.804,27.8675
14.34,1445.97,237.083,27.8992
14.35,1448.34,237.363,27.9309
14.36,1450.72,237.642,27.9628
14.37,1453.1,237.922,27.9946
14.38,1455.48,238.202,28.0266
14.39,1457.87,238.483,28.0586
14.4,1460.25,238.764,28.0906
14.41,1462.64,239.045,28.1227
14.42,1465.04,239.327,28.1549
14.43,1467.43,239.609,28.1871
14.44,1469.83,239.891,28.2194
14.45,1472.23,240.173,28.2518
14.46,1474.64,240.456,28.2842
14.47,1477.05,240.739,28.3167
14.48,1479.46,241.023,28.3492
14.49,1481.87,241.307,28.3818
14.5,1484.28,241.591,28.4145
14.51,1486.7,241.875,28.4472
14.52,1489.12,242.16,28.48
14.53,1491.55,242.445,28.5128
14.54,1493.98,242.731,28.5457
14.55,1496.41,243.016,28.5787
14.56,1498.84,243.302,28.6117
14.57,1501.28,243.589,28.6448
14.58,1503.71,243.876,28.6779
14.59,1506.16,244.163,28.7111
14.6,1508.6,244.45,28.7444
14.61,1511.05,244.738,28.7777
14.62,1513.5,245.026,28.8111
14.63,1515.95,245.315,28.8446
14.64,1518.41,245.603,28.8781
14.65,1520.87,245.892,28.9117
14.66,1523.33,246.182,28.9453
14.67,1525.79,246.472,28.9791
14.68,1528.26,246.762,29.0128
14.69,1530.73,247.052,29.0467
14.7,1533.2,247.343,29.0806
14.71,1535.68,247.634,29.1145
14.72,1538.16,247.926,29.1485
14.73,1540.64,248.218,29.1826
14.74,1543.13,248.51,29.2168
14.75,1545.62,248.802,29.251
14.76,1548.11,249.095,29.2853
14.77,1550.6,249.388,29.3196
14.78,1553.1,249.682,29.354
14.79,1555.6,249.976,29.3885
14.8,1558.1,250.27,29.4231
14.81,1560.6,250.565,29.4577
14.82,1563.11,250.859,29.4923
14.83,1565.63,251.155,29.5271
14.84,1568.14,251.45,29.5619
14.85,1570.66,251.746,29.5967
14.86,1573.18,252.043,29.6317
14.87,1575.7,252.339,29.6667
14.88,1578.23,252.636,29.7017
14.89,1580.76,252.934,29.7369
14.9,1583.29,253.231,29.7721
14.91,1585.82,253.529,29.8073
14.92,1588.36,253.828,29.8426
14.93,1590.9,254.127,29.878
14.94,1593.45,254.426,29.9135
14.95,1596,254.725,29.949
14.96,1598.55,255.025,29.9846
14.97,1601.1,255.325,30.0203
14.98,1603.65,255.626,30.056
14.99,1606.21,255.927,30.0918
15,1608.78,256.228,30.1277
15.01,1611.34,256.53,30.1636
15.02,1613.91,256.832,30.1996
15.03,1616.48,257.134,30.2357
15.04,1619.06,257.437,30.2718
15.05,1621.63,257.74,30.308
15.06,1624.21,258.043,30.3443
15.07,1626.8,258.347,30.3806
15.08,1629.38,258.651,30.417
15.09,1631.97,258.956,30.4535
15.1,1634.57,259.261,30.4901
15.11,1637.16,259.566,30.5267
15.12,1639.76,259.872,30.5634
15.13,1642.36,260.178,30.6001
15.14,1644.97,260.484,30.637
15.15,1647.57,260.791,30.6739
15.16,1650.19,261.098,30.7108
15.17,1652.8,261.405,30.7479
15.18,1655.42,261.713,30.785
15.19,1658.04,262.021,30.8221
15.2,1660.66,262.33,30.8594
15.21,1663.29,262.639,30.8967
15.22,1665.92,262.948,30.9341
15.23,1668.55,263.258,30.9716
15.24,1671.18,263.568,31.0091
15.25,1673.82,263.879,31.0467
15.26,1676.47,264.189,31.0844
15.27,1679.11,264.501,31.1221
15.28,1681.76,264.812,31.1599
15.29,1684.41,265.124,31.1978
15.3,1687.06,265.437,31.2358
15.31,1689.72,265.749,31.2738
15.32,1692.38,266.062,31.3119
15.33,1695.05,266.376,31.3501
15.34,1697.71,266.69,31.3884
15.35,1700.38,267.004,31.4267
15.36,1703.06,267.319,31.4651
15.37,1705.73,267.634,31.5035
15.38,1708.41,267.949,31.5421
15.39,1711.09,268.265,31.5807
15.4,1713.78,268.581,31.6194
15.41,1716.47,268.898,31.6582
15.42,1719.16,269.215,31.697
15.43,1721.86,269.532,31.7359
15.44,1724.56,269.85,31.7749
15.45,1727.26,270.168,31.814
15.46,1729.96,270.487,31.8531
15.47,1732.67,270.805,31.8923
15.48,1735.38,271.125,31.9316
15.49,1738.1,271.445,31.971
15.5,1740.81,271.765,32.0104
15.51,1743.53,272.085,32.0499
15.52,1746.26,272.406,32.0895
15.53,1748.99,272.727,32.1292
15.54,1751.72,273.049,32.1689
